Data,ID,Forma_Pagamento,Valor
03/01/2022,8311474,DOC - CREDITO EM CONTA,200.0
03/01/2022,61243703,DOC - CREDITO EM CONTA,30.0
03/01/2022,86336164,PIX RECEBIDO,100.0
03/01/2022,21718869,PIX RECEBIDO,50.0
03/01/2022,65837441,PIX RECEBIDO,100.0
03/01/2022,66554740,PIX RECEBIDO,100.0
03/01/2022,39619991,PIX RECEBIDO,100.0
03/01/2022,16443561,PIX RECEBIDO,100.0
03/01/2022,47477158,PIX RECEBIDO,250.0
03/01/2022,3470604,PIX RECEBIDO,30.0
03/01/2022,20637284,PIX RECEBIDO,50.0
03/01/2022,95625891,PIX RECEBIDO,30.0
03/01/2022,43600021,PIX RECEBIDO,30.0
03/01/2022,521369,PIX RECEBIDO,50.0
03/01/2022,80040980,PIX RECEBIDO,50.0
03/01/2022,60583946,PIX RECEBIDO,30.0
03/01/2022,54129872,PIX RECEBIDO,50.0
03/01/2022,31084513,PIX RECEBIDO,100.0
03/01/2022,80202154,PIX RECEBIDO,100.0
03/01/2022,90751717,PIX RECEBIDO,50.0
03/01/2022,54465447,PIX RECEBIDO,100.0
03/01/2022,36696773,PIX RECEBIDO,300.0
03/01/2022,51503443,PIX RECEBIDO,50.0
03/01/2022,17337878,PIX RECEBIDO,100.0
03/01/2022,21645217,PIX RECEBIDO,50.0
03/01/2022,46825102,PIX RECEBIDO,450.0
03/01/2022,16000918,PIX RECEBIDO,100.0
03/01/2022,81757505,PIX RECEBIDO,200.0
03/01/2022,85199846,PIX RECEBIDO,100.0
03/01/2022,51313840,PIX RECEBIDO,100.0
03/01/2022,69262892,PIX RECEBIDO,50.0
03/01/2022,86795011,PIX RECEBIDO,100.0
03/01/2022,11998721,PIX RECEBIDO,30.0
03/01/2022,92094271,PIX RECEBIDO,50.0
03/01/2022,20229240,PIX RECEBIDO,30.0
03/01/2022,95782718,PIX RECEBIDO,50.0
03/01/2022,11905834,PIX RECEBIDO,200.0
03/01/2022,89655637,PIX RECEBIDO,100.0
03/01/2022,8343606,PIX RECEBIDO,50.0
03/01/2022,10427629,PIX RECEBIDO,30.0
03/01/2022,17899486,PIX RECEBIDO,100.0
03/01/2022,75441102,PIX RECEBIDO,60.0
03/01/2022,24095953,PIX RECEBIDO,50.0
03/01/2022,83416169,PIX RECEBIDO,200.0
03/01/2022,33249407,PIX RECEBIDO,50.0
03/01/2022,14702559,PIX RECEBIDO,35.0
04/01/2022,77981122,PIX RECEBIDO,400.0
04/01/2022,42279010,PIX RECEBIDO,100.0
04/01/2022,73643886,PIX RECEBIDO,50.0
04/01/2022,82022482,PIX RECEBIDO,50.0
04/01/2022,98189054,PIX RECEBIDO,120.0
04/01/2022,64067276,PIX RECEBIDO,50.0
04/01/2022,32491153,PIX RECEBIDO,30.0
04/01/2022,99476794,PIX RECEBIDO,50.0
04/01/2022,85903401,PIX RECEBIDO,30.0
04/01/2022,66673177,PIX RECEBIDO,100.0
05/01/2022,13767097,PIX RECEBIDO,150.0
05/01/2022,31842310,TED RECEBIDA,50.0
06/01/2022,42485630,PIX RECEBIDO,200.0
06/01/2022,44104499,PIX RECEBIDO,100.0
06/01/2022,29595947,PIX RECEBIDO,100.0
06/01/2022,76622081,PIX RECEBIDO,200.0
07/01/2022,19795530,PIX RECEBIDO,100.0
07/01/2022,75125601,PIX RECEBIDO,100.0
10/01/2022,99783018,PIX RECEBIDO,50.0
10/01/2022,77899947,PIX RECEBIDO,50.0
10/01/2022,69906206,PIX RECEBIDO,200.0
10/01/2022,31206593,PIX RECEBIDO,100.0
10/01/2022,32048508,TED RECEBIDA,50.0
10/01/2022,80074342,TED RECEBIDA,50.0
11/01/2022,60421372,PIX RECEBIDO,50.0
13/01/2022,23317704,PIX RECEBIDO,50.0
14/01/2022,47241521,PIX RECEBIDO,50.0
14/01/2022,24884186,PIX RECEBIDO,50.0
17/01/2022,31355116,PIX RECEBIDO,50.0
17/01/2022,26756859,PIX RECEBIDO,100.0
18/01/2022,60410157,PIX RECEBIDO,100.0
18/01/2022,52068345,PIX RECEBIDO,50.0
18/01/2022,96567701,PIX RECEBIDO,100.0
19/01/2022,35811957,PIX RECEBIDO,963.33
20/01/2022,74993959,PIX RECEBIDO,200.0
20/01/2022,88933389,PIX RECEBIDO,50.0
20/01/2022,29838070,PIX RECEBIDO,30.0
21/01/2022,37048976,PIX RECEBIDO,150.0
21/01/2022,71487578,PIX RECEBIDO,50.0
21/01/2022,23189628,PIX RECEBIDO,100.0
21/01/2022,59489449,PIX RECEBIDO,70.0
21/01/2022,22334274,PIX RECEBIDO,100.0
24/01/2022,8450455,PIX RECEBIDO,30.0
24/01/2022,47856846,PIX RECEBIDO,150.0
24/01/2022,57599381,PIX RECEBIDO,30.0
24/01/2022,85994377,PIX RECEBIDO,180.0
24/01/2022,88885806,PIX RECEBIDO,50.0
24/01/2022,77895834,PIX RECEBIDO,100.0
24/01/2022,4672008,PIX RECEBIDO,30.0
24/01/2022,47795250,PIX RECEBIDO,50.0
24/01/2022,67505605,PIX RECEBIDO,100.0
24/01/2022,82763465,PIX RECEBIDO,50.0
24/01/2022,70165813,PIX RECEBIDO,1000.0
24/01/2022,42714560,PIX RECEBIDO,100.0
24/01/2022,19078696,PIX RECEBIDO,30.0
24/01/2022,43255424,PIX RECEBIDO,100.0
24/01/2022,45853721,PIX RECEBIDO,100.0
24/01/2022,97148228,PIX RECEBIDO,50.0
24/01/2022,91154198,PIX RECEBIDO,100.0
24/01/2022,78318953,PIX RECEBIDO,1000.0
24/01/2022,62910147,PIX RECEBIDO,200.0
24/01/2022,20366445,PIX RECEBIDO,200.0
24/01/2022,18839455,TED RECEBIDA,50.0
24/01/2022,91723904,PIX RECEBIDO,30.0
24/01/2022,72435383,PIX RECEBIDO,100.0
24/01/2022,32167187,PIX RECEBIDO,30.0
24/01/2022,72024043,PIX RECEBIDO,100.0
24/01/2022,12036086,PIX RECEBIDO,100.0
24/01/2022,26572997,PIX RECEBIDO,50.0
24/01/2022,3047469,PIX RECEBIDO,50.0
24/01/2022,23853345,PIX RECEBIDO,100.0
24/01/2022,54924531,PIX RECEBIDO,50.0
24/01/2022,53300231,PIX RECEBIDO,100.0
24/01/2022,47081087,PIX RECEBIDO,100.0
24/01/2022,29046527,PIX RECEBIDO,100.0
24/01/2022,83399862,PIX RECEBIDO,50.0
24/01/2022,78292125,PIX RECEBIDO,1200.0
24/01/2022,4149319,PIX RECEBIDO,50.0
24/01/2022,71485233,PIX RECEBIDO,150.0
24/01/2022,74512426,PIX RECEBIDO,30.0
24/01/2022,77572091,PIX RECEBIDO,500.0
24/01/2022,6033686,PIX RECEBIDO,400.0
24/01/2022,67185877,PIX RECEBIDO,100.0
24/01/2022,81260639,PIX RECEBIDO,50.0
24/01/2022,6351202,PIX RECEBIDO,100.0
25/01/2022,9525161,PIX RECEBIDO,150.0
25/01/2022,61654262,PIX RECEBIDO,30.0
25/01/2022,71072534,PIX RECEBIDO,50.0
25/01/2022,70381910,PIX RECEBIDO,30.0
25/01/2022,96729779,PIX RECEBIDO,300.0
25/01/2022,44418034,PIX RECEBIDO,100.0
25/01/2022,49548945,PIX RECEBIDO,500.0
25/01/2022,90925432,PIX RECEBIDO,200.0
25/01/2022,5888017,PIX RECEBIDO,100.0
25/01/2022,23180928,PIX RECEBIDO,50.0
26/01/2022,5930405,PIX RECEBIDO,100.0
26/01/2022,9186935,PIX RECEBIDO,30.0
26/01/2022,89589563,PIX RECEBIDO,100.0
26/01/2022,60573741,PIX RECEBIDO,200.0
27/01/2022,52575320,PIX RECEBIDO,50.0
27/01/2022,31465810,PIX RECEBIDO,100.0
27/01/2022,66692238,PIX RECEBIDO,100.0
27/01/2022,46737001,PIX RECEBIDO,25.0
27/01/2022,13182728,PIX RECEBIDO,20.0
28/01/2022,36795422,PIX RECEBIDO,150.0
28/01/2022,48646627,PIX RECEBIDO,70.0
28/01/2022,58953663,PIX RECEBIDO,1500.0
28/01/2022,64513149,PIX RECEBIDO,30.0
31/01/2022,6839793,PIX RECEBIDO,50.0
31/01/2022,70004798,PIX RECEBIDO,30.0
31/01/2022,47477158,PIX RECEBIDO,250.0
31/01/2022,59114125,TED RECEBIDA,30.0
31/01/2022,43247610,PIX RECEBIDO,500.0
31/01/2022,25615368,TED RECEBIDA,100.0
31/01/2022,28383099,PIX RECEBIDO,50.0
31/01/2022,9907235,PIX RECEBIDO,200.0
31/01/2022,39099146,PIX RECEBIDO,30.0
31/01/2022,90751717,PIX RECEBIDO,50.0
31/01/2022,67185877,PIX RECEBIDO,100.0
31/01/2022,56941937,PIX RECEBIDO,150.0
31/01/2022,3358774,PIX RECEBIDO,100.0
31/01/2022,3358774,PIX RECEBIDO,100.0
01/02/2022,8311474,DOC - CREDITO EM CONTA,200.0
01/02/2022,61243703,DOC - CREDITO EM CONTA,30.0
01/02/2022,20229240,PIX RECEBIDO,30.0
01/02/2022,12533952,PIX RECEBIDO,100.0
01/02/2022,54465447,PIX RECEBIDO,100.0
01/02/2022,76057342,PIX RECEBIDO,50.0
01/02/2022,80202154,PIX RECEBIDO,150.0
01/02/2022,44104499,TED RECEBIDA,100.0
01/02/2022,31355116,PIX RECEBIDO,50.0
01/02/2022,89655637,PIX RECEBIDO,100.0
01/02/2022,29046527,PIX RECEBIDO,50.0
01/02/2022,95625891,PIX RECEBIDO,30.0
01/02/2022,54129872,PIX RECEBIDO,50.0
01/02/2022,98636169,PIX RECEBIDO,100.0
01/02/2022,1256505,PIX RECEBIDO,50.0
01/02/2022,17337878,PIX RECEBIDO,100.0
01/02/2022,17507807,PIX RECEBIDO,500.0
01/02/2022,8343606,PIX RECEBIDO,50.0
01/02/2022,69231827,PIX RECEBIDO,100.0
01/02/2022,96838542,PIX RECEBIDO,50.0
01/02/2022,85199846,PIX RECEBIDO,100.0
01/02/2022,66554740,PIX RECEBIDO,100.0
01/02/2022,33249407,PIX RECEBIDO,100.0
01/02/2022,94578875,PIX RECEBIDO,30.0
01/02/2022,54503978,PIX RECEBIDO,50.0
01/02/2022,60583946,PIX RECEBIDO,30.0
01/02/2022,31206593,PIX RECEBIDO,100.0
01/02/2022,11905834,PIX RECEBIDO,200.0
01/02/2022,52032452,PIX RECEBIDO,600.0
01/02/2022,521369,PIX RECEBIDO,50.0
01/02/2022,31084513,PIX RECEBIDO,100.0
01/02/2022,11998721,PIX RECEBIDO,30.0
01/02/2022,72636841,PIX RECEBIDO,30.0
01/02/2022,87189104,PIX RECEBIDO,300.0
01/02/2022,75441102,PIX RECEBIDO,40.0
01/02/2022,65837441,PIX RECEBIDO,100.0
01/02/2022,51503443,PIX RECEBIDO,50.0
01/02/2022,98430076,PIX RECEBIDO,200.0
01/02/2022,69262892,PIX RECEBIDO,50.0
01/02/2022,83416169,PIX RECEBIDO,150.0
01/02/2022,16443561,PIX RECEBIDO,100.0
01/02/2022,52068345,PIX RECEBIDO,50.0
01/02/2022,41814059,PIX RECEBIDO,50.0
01/02/2022,20637284,PIX RECEBIDO,50.0
01/02/2022,92094271,PIX RECEBIDO,50.0
01/02/2022,23189628,PIX RECEBIDO,100.0
01/02/2022,98189054,PIX RECEBIDO,100.0
01/02/2022,10427629,PIX RECEBIDO,30.0
01/02/2022,21645217,PIX RECEBIDO,50.0
01/02/2022,14353532,PIX RECEBIDO,300.0
01/02/2022,36696773,PIX RECEBIDO,300.0
01/02/2022,95903866,PIX RECEBIDO,300.0
01/02/2022,46825102,PIX RECEBIDO,450.0
01/02/2022,43600021,PIX RECEBIDO,30.0
01/02/2022,95782718,PIX RECEBIDO,50.0
01/02/2022,99653882,PIX RECEBIDO,50.0
01/02/2022,66673177,PIX RECEBIDO,100.0
01/02/2022,60573741,PIX RECEBIDO,100.0
01/02/2022,3470604,PIX RECEBIDO,30.0
01/02/2022,42279010,PIX RECEBIDO,100.0
01/02/2022,86692141,PIX RECEBIDO,100.0
01/02/2022,25467959,PIX RECEBIDO,100.0
01/02/2022,17899486,PIX RECEBIDO,100.0
01/02/2022,85903401,PIX RECEBIDO,30.0
01/02/2022,37048976,PIX RECEBIDO,150.0
01/02/2022,62043173,PIX RECEBIDO,100.0
01/02/2022,21718869,PIX RECEBIDO,50.0
01/02/2022,60421372,PIX RECEBIDO,50.0
01/02/2022,14702559,PIX RECEBIDO,35.0
01/02/2022,3358774,PIX RECEBIDO,100.0
01/02/2022,73643886,PIX RECEBIDO,50.0
01/02/2022,16068039,PIX RECEBIDO,50.0
01/02/2022,86336164,PIX RECEBIDO,100.0
02/02/2022,86795011,PIX RECEBIDO,100.0
02/02/2022,22334274,PIX RECEBIDO,100.0
02/02/2022,77981122,PIX RECEBIDO,400.0
02/02/2022,13767097,PIX RECEBIDO,150.0
02/02/2022,29838070,PIX RECEBIDO,30.0
02/02/2022,81757505,PIX RECEBIDO,200.0
02/02/2022,24095953,PIX RECEBIDO,50.0
02/02/2022,544645,PIX RECEBIDO,50.0
03/02/2022,80074342,DOC - CREDITO EM CONTA,50.0
03/02/2022,15193916,PIX RECEBIDO,100.0
03/02/2022,79692634,PIX RECEBIDO,100.0
04/02/2022,42485630,PIX RECEBIDO,200.0
04/02/2022,32167187,PIX RECEBIDO,30.0
04/02/2022,75125601,PIX RECEBIDO,400.0
07/02/2022,6351202,PIX RECEBIDO,100.0
07/02/2022,16000918,PIX RECEBIDO,100.0
07/02/2022,77899947,PIX RECEBIDO,50.0
07/02/2022,86384543,PIX RECEBIDO,150.0
07/02/2022,57951176,PIX RECEBIDO,100.0
07/02/2022,40816300,PIX RECEBIDO,200.0
07/02/2022,86154490,PIX RECEBIDO,30.0
07/02/2022,52431154,PIX RECEBIDO,30.0
07/02/2022,31842310,TED RECEBIDA,50.0
07/02/2022,39619991,PIX RECEBIDO,100.0
07/02/2022,99476794,PIX RECEBIDO,50.0
07/02/2022,69906206,PIX RECEBIDO,200.0
07/02/2022,82022482,PIX RECEBIDO,50.0
08/02/2022,93991845,PIX RECEBIDO,100.0
08/02/2022,99783018,PIX RECEBIDO,50.0
08/02/2022,19795530,PIX RECEBIDO,100.0
08/02/2022,86052017,PIX RECEBIDO,50.0
09/02/2022,8450455,PIX RECEBIDO,30.0
10/02/2022,32048508,TED RECEBIDA,50.0
10/02/2022,76622081,TED RECEBIDA,200.0
10/02/2022,24884186,TED RECEBIDA,50.0
10/02/2022,23853345,PIX RECEBIDO,100.0
10/02/2022,71062221,PIX RECEBIDO,200.0
11/02/2022,61619401,PIX RECEBIDO,100.0
14/02/2022,15302444,PIX RECEBIDO,30.0
14/02/2022,30828157,PIX RECEBIDO,50.0
15/02/2022,70396619,PIX RECEBIDO,100.0
15/02/2022,42714560,PIX RECEBIDO,100.0
15/02/2022,91723904,PIX RECEBIDO,30.0
15/02/2022,60410157,PIX RECEBIDO,100.0
16/02/2022,13182728,PIX RECEBIDO,20.0
17/02/2022,96567701,PIX RECEBIDO,120.0
17/02/2022,82763465,PIX RECEBIDO,50.0
18/02/2022,23317704,PIX RECEBIDO,50.0
18/02/2022,29491815,PIX RECEBIDO,30.0
18/02/2022,82980062,PIX RECEBIDO,30.0
21/02/2022,37048976,PIX RECEBIDO,150.0
21/02/2022,74993959,PIX RECEBIDO,200.0
21/02/2022,78292125,PIX RECEBIDO,1200.0
23/02/2022,70381910,PIX RECEBIDO,30.0
24/02/2022,53300231,PIX RECEBIDO,100.0
25/02/2022,61654262,PIX RECEBIDO,30.0
25/02/2022,15302444,PIX RECEBIDO,30.0
26/02/2022,6839793,PIX RECEBIDO,50.0
28/02/2022,16068039,PIX RECEBIDO,50.0
28/02/2022,71072534,PIX RECEBIDO,50.0
28/02/2022,47477158,PIX RECEBIDO,250.0
02/03/2022,8311474,DOC - CREDITO EM CONTA,200.0
02/03/2022,61243703,DOC - CREDITO EM CONTA,30.0
02/03/2022,6839793,PIX RECEBIDO,50.0
02/03/2022,16068039,PIX RECEBIDO,50.0
02/03/2022,71072534,PIX RECEBIDO,50.0
02/03/2022,8450455,PIX RECEBIDO,30.0
02/03/2022,80040980,PIX RECEBIDO,50.0
02/03/2022,36696773,PIX RECEBIDO,300.0
02/03/2022,544645,PIX RECEBIDO,50.0
02/03/2022,23189628,PIX RECEBIDO,100.0
02/03/2022,39655733,PIX RECEBIDO,500.0
02/03/2022,96838542,PIX RECEBIDO,50.0
02/03/2022,89655637,PIX RECEBIDO,100.0
02/03/2022,15193916,PIX RECEBIDO,100.0
02/03/2022,22334274,PIX RECEBIDO,100.0
02/03/2022,8343606,PIX RECEBIDO,50.0
02/03/2022,29595947,PIX RECEBIDO,100.0
02/03/2022,11998721,PIX RECEBIDO,30.0
02/03/2022,39099146,PIX RECEBIDO,30.0
02/03/2022,51313840,PIX RECEBIDO,100.0
02/03/2022,67185877,PIX RECEBIDO,100.0
02/03/2022,25467959,PIX RECEBIDO,50.0
02/03/2022,46825102,PIX RECEBIDO,450.0
02/03/2022,95625891,PIX RECEBIDO,30.0
02/03/2022,29046527,PIX RECEBIDO,50.0
02/03/2022,80202154,PIX RECEBIDO,150.0
02/03/2022,86052017,PIX RECEBIDO,50.0
02/03/2022,81757505,PIX RECEBIDO,200.0
02/03/2022,98430076,PIX RECEBIDO,200.0
02/03/2022,13767097,PIX RECEBIDO,150.0
02/03/2022,16443561,PIX RECEBIDO,100.0
02/03/2022,85903401,PIX RECEBIDO,30.0
02/03/2022,41814059,PIX RECEBIDO,50.0
02/03/2022,17899486,PIX RECEBIDO,100.0
02/03/2022,85199846,PIX RECEBIDO,100.0
02/03/2022,3470604,PIX RECEBIDO,30.0
02/03/2022,33249407,PIX RECEBIDO,100.0
02/03/2022,31084513,PIX RECEBIDO,100.0
02/03/2022,72636841,PIX RECEBIDO,30.0
02/03/2022,86795011,PIX RECEBIDO,100.0
02/03/2022,76057342,PIX RECEBIDO,50.0
02/03/2022,95782718,PIX RECEBIDO,50.0
02/03/2022,47477158,PIX RECEBIDO,250.0
02/03/2022,12533952,PIX RECEBIDO,100.0
02/03/2022,20229240,PIX RECEBIDO,30.0
02/03/2022,62043173,PIX RECEBIDO,100.0
02/03/2022,98636169,PIX RECEBIDO,100.0
02/03/2022,54129872,PIX RECEBIDO,50.0
02/03/2022,55217087,TRANSFERENCIA A CREDITO,100.0
02/03/2022,66673177,PIX RECEBIDO,150.0
02/03/2022,21645217,PIX RECEBIDO,50.0
02/03/2022,70396619,PIX RECEBIDO,100.0
02/03/2022,60583946,PIX RECEBIDO,30.0
02/03/2022,65837441,PIX RECEBIDO,100.0
02/03/2022,60421372,PIX RECEBIDO,50.0
02/03/2022,87189104,PIX RECEBIDO,300.0
02/03/2022,28383099,PIX RECEBIDO,50.0
02/03/2022,75441102,PIX RECEBIDO,50.0
02/03/2022,89589563,PIX RECEBIDO,100.0
02/03/2022,69262892,PIX RECEBIDO,50.0
02/03/2022,92094271,PIX RECEBIDO,50.0
02/03/2022,10427629,PIX RECEBIDO,30.0
02/03/2022,82980062,PIX RECEBIDO,30.0
02/03/2022,20637284,PIX RECEBIDO,50.0
02/03/2022,99653882,PIX RECEBIDO,50.0
02/03/2022,82022482,PIX RECEBIDO,50.0
02/03/2022,52068345,PIX RECEBIDO,50.0
02/03/2022,43600021,PIX RECEBIDO,30.0
02/03/2022,17337878,PIX RECEBIDO,100.0
02/03/2022,9186935,PIX RECEBIDO,30.0
02/03/2022,14353532,PIX RECEBIDO,300.0
02/03/2022,21718869,PIX RECEBIDO,50.0
02/03/2022,43247610,PIX RECEBIDO,500.0
02/03/2022,86336164,PIX RECEBIDO,100.0
02/03/2022,32491153,PIX RECEBIDO,60.0
03/03/2022,11905834,PIX RECEBIDO,200.0
03/03/2022,66139672,PIX RECEBIDO,300.0
03/03/2022,14702559,PIX RECEBIDO,35.0
03/03/2022,23853345,PIX RECEBIDO,100.0
03/03/2022,82524865,PIX RECEBIDO,150.0
03/03/2022,67505605,PIX RECEBIDO,60.0
03/03/2022,96587272,PIX RECEBIDO,90.0
04/03/2022,63931318,PIX RECEBIDO,30.0
04/03/2022,28527091,PIX RECEBIDO,20.0
04/03/2022,28527091,PIX RECEBIDO,30.0
04/03/2022,42485630,PIX RECEBIDO,200.0
07/03/2022,77981122,PIX RECEBIDO,400.0
07/03/2022,27743512,PIX RECEBIDO,40.0
07/03/2022,77899947,PIX RECEBIDO,50.0
07/03/2022,31355116,PIX RECEBIDO,50.0
07/03/2022,31206593,PIX RECEBIDO,100.0
07/03/2022,62727017,PIX RECEBIDO,100.0
07/03/2022,32167187,PIX RECEBIDO,30.0
07/03/2022,6351202,PIX RECEBIDO,100.0
07/03/2022,16000918,PIX RECEBIDO,100.0
07/03/2022,66554740,PIX RECEBIDO,100.0
07/03/2022,31842310,TED RECEBIDA,50.0
07/03/2022,9907235,PIX RECEBIDO,200.0
07/03/2022,9525161,PIX RECEBIDO,100.0
07/03/2022,99476794,PIX RECEBIDO,50.0
07/03/2022,42279010,PIX RECEBIDO,100.0
07/03/2022,59489449,PIX RECEBIDO,70.0
08/03/2022,19078696,PIX RECEBIDO,90.0
08/03/2022,71062221,PIX RECEBIDO,200.0
08/03/2022,24095953,PIX RECEBIDO,50.0
09/03/2022,24884186,TED RECEBIDA,50.0
09/03/2022,99783018,PIX RECEBIDO,100.0
09/03/2022,61619401,PIX RECEBIDO,200.0
09/03/2022,54012155,PIX RECEBIDO,250.0
10/03/2022,76622081,TED RECEBIDA,200.0
10/03/2022,32048508,TED RECEBIDA,50.0
10/03/2022,39619991,PIX RECEBIDO,100.0
10/03/2022,86154490,PIX RECEBIDO,30.0
10/03/2022,521369,PIX RECEBIDO,50.0
10/03/2022,19795530,PIX RECEBIDO,100.0
10/03/2022,88933389,PIX RECEBIDO,50.0
10/03/2022,80074342,PIX RECEBIDO,50.0
11/03/2022,98189054,PIX RECEBIDO,100.0
14/03/2022,86384543,PIX RECEBIDO,200.0
14/03/2022,40816300,PIX RECEBIDO,200.0
14/03/2022,95945453,PIX RECEBIDO,40.0
15/03/2022,60410157,PIX RECEBIDO,100.0
16/03/2022,13182728,PIX RECEBIDO,20.0
16/03/2022,96567701,PIX RECEBIDO,100.0
16/03/2022,91723904,PIX RECEBIDO,30.0
16/03/2022,69448951,PIX RECEBIDO,50.0
18/03/2022,23317704,PIX RECEBIDO,50.0
21/03/2022,29491815,PIX RECEBIDO,30.0
21/03/2022,37048976,PIX RECEBIDO,150.0
21/03/2022,47241521,PIX RECEBIDO,50.0
22/03/2022,82763465,PIX RECEBIDO,50.0
25/03/2022,70381910,PIX RECEBIDO,30.0
28/03/2022,6839793,PIX RECEBIDO,50.0
28/03/2022,76057342,PIX RECEBIDO,50.0
30/03/2022,70004798,PIX RECEBIDO,60.0
30/03/2022,16068039,PIX RECEBIDO,50.0
31/03/2022,39099146,PIX RECEBIDO,30.0
31/03/2022,29046527,PIX RECEBIDO,50.0
31/03/2022,46825102,PIX RECEBIDO,450.0
31/03/2022,28383099,PIX RECEBIDO,50.0
31/03/2022,47477158,PIX RECEBIDO,250.0
31/03/2022,66554740,PIX RECEBIDO,200.0
01/04/2022,8311474,DOC - CREDITO EM CONTA,200.0
01/04/2022,61243703,DOC - CREDITO EM CONTA,30.0
01/04/2022,12533952,PIX RECEBIDO,100.0
01/04/2022,20229240,PIX RECEBIDO,30.0
01/04/2022,98636169,PIX RECEBIDO,100.0
01/04/2022,54129872,PIX RECEBIDO,50.0
01/04/2022,62043173,PIX RECEBIDO,100.0
01/04/2022,31084513,PIX RECEBIDO,100.0
01/04/2022,72636841,PIX RECEBIDO,30.0
01/04/2022,92094271,PIX RECEBIDO,50.0
01/04/2022,95625891,PIX RECEBIDO,30.0
01/04/2022,95782718,PIX RECEBIDO,50.0
01/04/2022,17899486,PIX RECEBIDO,100.0
01/04/2022,10427629,PIX RECEBIDO,30.0
01/04/2022,69262892,PIX RECEBIDO,50.0
01/04/2022,3470604,PIX RECEBIDO,30.0
01/04/2022,99653882,PIX RECEBIDO,50.0
01/04/2022,89589563,PIX RECEBIDO,100.0
01/04/2022,65837441,PIX RECEBIDO,100.0
01/04/2022,60421372,PIX RECEBIDO,50.0
01/04/2022,43247610,PIX RECEBIDO,500.0
01/04/2022,60583946,PIX RECEBIDO,30.0
01/04/2022,43600021,PIX RECEBIDO,30.0
01/04/2022,51313840,PIX RECEBIDO,100.0
01/04/2022,57951176,PIX RECEBIDO,100.0
01/04/2022,85903401,PIX RECEBIDO,30.0
01/04/2022,32948002,PIX RECEBIDO,150.0
01/04/2022,36696773,PIX RECEBIDO,500.0
01/04/2022,544645,PIX RECEBIDO,50.0
01/04/2022,8343606,PIX RECEBIDO,50.0
01/04/2022,9186935,PIX RECEBIDO,30.0
01/04/2022,15302444,PIX RECEBIDO,30.0
01/04/2022,96838542,PIX RECEBIDO,50.0
01/04/2022,80040980,PIX RECEBIDO,50.0
01/04/2022,11998721,PIX RECEBIDO,100.0
01/04/2022,80202154,PIX RECEBIDO,150.0
01/04/2022,67185877,PIX RECEBIDO,100.0
01/04/2022,86052017,PIX RECEBIDO,50.0
01/04/2022,69906206,PIX RECEBIDO,200.0
01/04/2022,81260639,PIX RECEBIDO,100.0
04/04/2022,61654262,PIX RECEBIDO,30.0
04/04/2022,70396619,PIX RECEBIDO,100.0
04/04/2022,59489449,PIX RECEBIDO,100.0
04/04/2022,82980062,PIX RECEBIDO,30.0
04/04/2022,98189054,PIX RECEBIDO,70.0
04/04/2022,41814059,PIX RECEBIDO,50.0
04/04/2022,20637284,PIX RECEBIDO,50.0
04/04/2022,33249407,PIX RECEBIDO,100.0
04/04/2022,75441102,PIX RECEBIDO,50.0
04/04/2022,94578875,PIX RECEBIDO,30.0
04/04/2022,85199846,PIX RECEBIDO,100.0
04/04/2022,77899947,PIX RECEBIDO,50.0
04/04/2022,16000918,PIX RECEBIDO,100.0
04/04/2022,24095953,PIX RECEBIDO,50.0
04/04/2022,89655637,PIX RECEBIDO,100.0
04/04/2022,86336164,PIX RECEBIDO,100.0
04/04/2022,16443561,PIX RECEBIDO,100.0
04/04/2022,81757505,PIX RECEBIDO,200.0
04/04/2022,98430076,PIX RECEBIDO,200.0
04/04/2022,66673177,PIX RECEBIDO,150.0
04/04/2022,60573741,PIX RECEBIDO,100.0
04/04/2022,19795530,PIX RECEBIDO,100.0
04/04/2022,21718869,PIX RECEBIDO,50.0
04/04/2022,80074342,PIX RECEBIDO,50.0
04/04/2022,95945453,PIX RECEBIDO,20.0
04/04/2022,9525161,PIX RECEBIDO,150.0
04/04/2022,14702559,PIX RECEBIDO,40.0
04/04/2022,32057088,PIX RECEBIDO,50.0
04/04/2022,19078696,PIX RECEBIDO,30.0
04/04/2022,1256505,PIX RECEBIDO,50.0
04/04/2022,74993959,PIX RECEBIDO,200.0
04/04/2022,15193916,PIX RECEBIDO,100.0
04/04/2022,8450455,PIX RECEBIDO,30.0
04/04/2022,88885806,PIX RECEBIDO,50.0
04/04/2022,78292125,PIX RECEBIDO,1200.0
05/04/2022,31842310,TED RECEBIDA,50.0
05/04/2022,51503443,PIX RECEBIDO,50.0
05/04/2022,67505605,PIX RECEBIDO,60.0
05/04/2022,23189628,PIX RECEBIDO,100.0
06/04/2022,82022482,PIX RECEBIDO,50.0
06/04/2022,92776021,PIX RECEBIDO,120.0
06/04/2022,96587272,PIX RECEBIDO,30.0
06/04/2022,21645217,PIX RECEBIDO,50.0
06/04/2022,83416169,PIX RECEBIDO,200.0
07/04/2022,62727017,PIX RECEBIDO,100.0
07/04/2022,71062221,PIX RECEBIDO,200.0
07/04/2022,32167187,PIX RECEBIDO,30.0
07/04/2022,26756859,PIX RECEBIDO,100.0
07/04/2022,61619401,PIX RECEBIDO,100.0
08/04/2022,42485630,PIX RECEBIDO,200.0
08/04/2022,6351202,PIX RECEBIDO,100.0
11/04/2022,11905834,PIX RECEBIDO,200.0
